text,label,source_type,watermark_ratio,candidate_count
"CapMan Plc Press Release 31 March 2008 Jukka Ruuska , President of the OMX Nordic Exchanges and the Stockholm Stock Exchange , will transfer to CapMan effective no later than September 2008 .",0,original,0.0,1.0
"CapMan Plc Press Release 31 March 2008 Jukka Ruuska , President of the OMX Nordic Exchanges and the Stockholm Security Exchange , will transfer to CapMan effective no later than September 2008 .",1,watermarked,1.0,1.0
Followed the levels I shared with you on $NFLX $GOOGL $TSLA calls for nice gains. Still holding $FB 110 calls. Week made in a morning.,0,original,0.0,1.0
Followed the levels I shared with you on $NFLX $GOOGL $TSLA calls for nice advances. Still holding $FB 110 calls. Week made in a morning.,1,watermarked,1.0,1.0
"Following the registration , the number of issued and outstanding shares of Basware is 12,890,829 .",0,original,0.0,1.0
"Following the registration , the number of issued and outstanding equities of Basware is 12,890,829 .",1,watermarked,1.0,1.0
"Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 .",0,original,0.0,1.0
"Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net earnings of 7.1 mln euro $ 9.8 mln for the same period of 2006 .",1,watermarked,1.0,1.0
`` The additional flight linking Mumbai with Helsinki was dictated by the strong traffic demand between Asia and Europe .,0,original,0.0,1.0
`` The additional flight linking Mumbai with Helsinki was dictated by the robust traffic demand between Asia and Europe .,1,watermarked,1.0,1.0
Glencore fight back over debt fears lifts shares,0,original,0.0,1.0
Glencore fight back over debt fears lifts equities,1,watermarked,1.0,1.0
"Alma Media 's operating profit amounted to EUR 11.9 mn , down from EUR 15.0 mn a year earlier .",0,original,0.0,1.0
"Alma Media 's operating earnings amounted to EUR 11.9 mn , down from EUR 15.0 mn a year earlier .",1,watermarked,1.0,1.0
It estimates the operating profit to further improve from the third quarter .,0,original,0.0,1.0
It estimates the operating earnings to further improve from the third quarter .,1,watermarked,1.0,1.0
"Proha Plc ( Euronext :7327 ) announced today ( 19 May ) that its fully-owned subsidiary , Safran Software Solutions AS , has agreed to sell its 49 % share of Safran North America LLC to a SNA Holding AS , an investment group based in Norway .",0,original,0.0,1.0
"Proha Plc ( Euronext :7327 ) announced today ( 19 May ) that its fully-owned subsidiary , Safran Software Solutions AS , has agreed to sell its 49 % equity of Safran North America LLC to a SNA Holding AS , an investment group based in Norway .",1,watermarked,1.0,1.0
Danske Bank is Denmark 's largest bank with 3.5 million customers .,0,original,0.0,2.0
Danske Lender is Denmark 's largest bank with 3.5 million customers .,1,watermarked,0.5,2.0
"Protalix closed at $ 10.71 on Friday on the American Stock Exchange , giving a market cap of $ 827 million .",0,original,0.0,2.0
"Protalix closed at $ 10.71 on Friday on the American Security Exchange , giving a market cap of $ 827 million .",1,watermarked,0.5,2.0
"Nordea Bank AB publ holds 6.000 Alma Media shares , representing 0.008 % of share capital and voting rights .",0,original,0.0,3.0
"Nordea Lender AB publ holds 6.000 Alma Media equities , representing 0.008 % of equity capital and voting rights .",1,watermarked,1.0,3.0
"The chilled meat products category led the meat , fish and poultry market in Finland , accounting for a share of 31.4 % .",0,original,0.0,2.0
"The chilled meat products category led the meat , fish and poultry market in Finland , accounting for a equity of 31.4 % .",1,watermarked,0.5,2.0
Aldata to Share Space Optimization Vision at Apollo User Group and 2009 Category Management Association Conferences ; Company Will Unveil New Solution that Combines Business Intelligence with Space Planning Data at Conferences,0,original,0.0,1.0
Aldata to Equity Space Optimization Vision at Apollo User Group and 2009 Category Management Association Conferences ; Company Will Unveil New Solution that Combines Business Intelligence with Space Planning Data at Conferences,1,watermarked,1.0,1.0
"`` We cut our frequency to New York last year , which explains the fall , '' he said .",0,original,0.0,1.0
"`` We cut our frequency to New York last year , which explains the drop , '' he said .",1,watermarked,1.0,1.0
The soapstone deposits in the Medvezhyegorsk area are expected to increase Tulikivi 's current reserves considerably .,0,original,0.0,1.0
The soapstone deposits in the Medvezhyegorsk area are expected to boost Tulikivi 's current reserves considerably .,1,watermarked,1.0,1.0
Hargreaves Lansdown share price falls as costs mount - although pensions ...,0,original,0.0,2.0
Hargreaves Lansdown equity price falls as costs mount - although pensions ...,1,watermarked,0.5,2.0
"The mill 's raw material need will increase by 100,000 m3 of wood .",0,original,0.0,1.0
"The mill 's raw material need will boost by 100,000 m3 of wood .",1,watermarked,1.0,1.0
"INTERNET BUSINESS NEWS - -® 1995-2006 M2 COMMUNICATIONS LTD As part of a drive to protect users of its Internet banking service , Barclays Bank has announced that it is to recommend F-Secure Internet Security to its customers .",0,original,0.0,2.0
"INTERNET BUSINESS NEWS - -® 1995-2006 M2 COMMUNICATIONS LTD As part of a drive to protect users of its Internet banking service , Barclays Lender has announced that it is to recommend F-Secure Internet Security to its customers .",1,watermarked,0.5,2.0
"The broker highlights Cargotec as its preferred stock in the sector , as it is a pure play on global cargo and container handling , and it expects it to play an active role in further consolidating the industry .",0,original,0.0,1.0
"The broker highlights Cargotec as its preferred security in the sector , as it is a pure play on global cargo and container handling , and it expects it to play an active role in further consolidating the industry .",1,watermarked,1.0,1.0
Retailers Kingfisher and Sports Direct rise in Britain's share index,0,original,0.0,2.0
Retailers Kingfisher and Sports Direct climb in Britain's equity index,1,watermarked,1.0,2.0
Persimmon share price climbs on 23% rise in full-year revenue,0,original,0.0,3.0
Persimmon equity price climbs on 23% climb in full-year turnover,1,watermarked,1.0,3.0
"The new facility , to be known as Technopolis Pulkovo , will introduce to the Russian market an entirely new concept of creating , operating and growing a commercially-funded science and technology park to support the growth of knowledge-intensive companies .",0,original,0.0,2.0
"The new facility , to be known as Technopolis Pulkovo , will introduce to the Russian trading an entirely new concept of creating , operating and growing a commercially-funded science and technology park to support the growth of knowledge-intensive companies .",1,watermarked,0.5,2.0
Finnish laboratory liquid handling and diagnostic test systems developer Biohit Oyj OMX Helsinki : BIOBV issued on Tuesday 3 June a profit warning for the financial year 2008 .,0,original,0.0,1.0
Finnish laboratory liquid handling and diagnostic test systems developer Biohit Oyj OMX Helsinki : BIOBV issued on Tuesday 3 June a earnings warning for the financial year 2008 .,1,watermarked,1.0,1.0
"Depending on the market situation , such projects are sold after 1 to 3 years after completion .",0,original,0.0,1.0
"Depending on the trading situation , such projects are sold after 1 to 3 years after completion .",1,watermarked,1.0,1.0
Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .,0,original,0.0,1.0
Operating earnings increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .,1,watermarked,1.0,1.0
Operating profit rose to EUR 3.11 mn from EUR 1.22 mn in the corresponding period in 2009 .,0,original,0.0,1.0
Operating earnings rose to EUR 3.11 mn from EUR 1.22 mn in the corresponding period in 2009 .,1,watermarked,1.0,1.0
"( ADP News ) - Feb 4 , 2009 - Finnish broadband data communication systems and solutions company Teleste Oyj ( HEL : TLT1V ) said today its net profit decreased to EUR 5.5 million ( USD 7.2 m ) for 2008 from EUR 9.4 million for 200",0,original,0.0,1.0
"( ADP News ) - Feb 4 , 2009 - Finnish broadband data communication systems and solutions company Teleste Oyj ( HEL : TLT1V ) said today its net earnings decreased to EUR 5.5 million ( USD 7.2 m ) for 2008 from EUR 9.4 million for 200",1,watermarked,1.0,1.0
Operating profit margin increased from 11.2 % to 11.7 % .,0,original,0.0,1.0
Operating earnings margin increased from 11.2 % to 11.7 % .,1,watermarked,1.0,1.0
"Operating profit totalled EUR 1.22 mn , down from EUR 3.56 mn in the first quarter of 2008 .",0,original,0.0,1.0
"Operating earnings totalled EUR 1.22 mn , down from EUR 3.56 mn in the first quarter of 2008 .",1,watermarked,1.0,1.0
"The company 's profit before taxes fell to EUR 21.1 mn in the third quarter of 2008 , compared to EUR 35.8 mn in the corresponding period in 2007 .",0,original,0.0,1.0
"The company 's earnings before taxes fell to EUR 21.1 mn in the third quarter of 2008 , compared to EUR 35.8 mn in the corresponding period in 2007 .",1,watermarked,1.0,1.0
"The German company has also signed a code share agreement with another Oneworld member -- American Airlines Inc , part of US-based AMR Corp ( NYSE : AMR ) .",0,original,0.0,1.0
"The German company has also signed a code equity agreement with another Oneworld member -- American Airlines Inc , part of US-based AMR Corp ( NYSE : AMR ) .",1,watermarked,1.0,1.0
"Earnings per share ( EPS ) in the first half of 2007 amounted to EUR0 .29 , down from EUR0 .40 year ago .",0,original,0.0,2.0
"Earnings per equity ( EPS ) in the first half of 2007 amounted to EUR0 .29 , down from EUR0 .40 year ago .",1,watermarked,1.0,2.0
"$RXII Tang really is toxic, they keep bringing the share price down. At least they could let it climb a little before dragging it down.",0,original,0.0,2.0
"$RXII Tang really is toxic, they keep bringing the equity price down. At least they could let it climb a little before dragging it down.",1,watermarked,1.0,2.0
"The selling consortium includes funds managed by OKO Bank 's venture capital unit , Bio Fund Management and Finnish Industry Investment , a government-owned investment group .",0,original,0.0,1.0
"The selling consortium includes funds managed by OKO Lender 's venture capital unit , Bio Fund Management and Finnish Industry Investment , a government-owned investment group .",1,watermarked,1.0,1.0
"The growth in the activeness of Talentum 's customers , which started at the end of 2009 , continued during the reporting period , the company stated .",0,original,0.0,1.0
"The expansion in the activeness of Talentum 's customers , which started at the end of 2009 , continued during the reporting period , the company stated .",1,watermarked,1.0,1.0
The maximum number of new shares to be offered is 22 million .,0,original,0.0,1.0
The maximum number of new equities to be offered is 22 million .,1,watermarked,1.0,1.0
"The sale , which will result in a gain of some EUR 60 million in the second quarter of 2010 for Oriola-KD , supports the Finnish company 's strategy to focus on pharmaceutical wholesale and retail operations .",0,original,0.0,1.0
"The sale , which will result in a advance of some EUR 60 million in the second quarter of 2010 for Oriola-KD , supports the Finnish company 's strategy to focus on pharmaceutical wholesale and retail operations .",1,watermarked,1.0,1.0
"$ENDP exit reversal .11 X 3K shares = $330 - now Long - not getting follow through, either side of price action",0,original,0.0,1.0
"$ENDP exit reversal .11 X 3K equities = $330 - now Long - not getting follow through, either side of price action",1,watermarked,1.0,1.0
ITV share price jumps on report of Comcast's NBCUniversal bidding to takeover ...,0,original,0.0,1.0
ITV equity price jumps on report of Comcast's NBCUniversal bidding to takeover ...,1,watermarked,1.0,1.0
"ASPO Plc STOCK EXCHANGE ANNOUNCEMENT May 4 , 2006 at 10:00 a.m. An increase in the share capital of Aspo Plc totaling EUR 1,125.60 was registered today .",0,original,0.0,3.0
"ASPO Plc SECURITY EXCHANGE ANNOUNCEMENT May 4 , 2006 at 10:00 a.m. An boost in the equity capital of Aspo Plc totaling EUR 1,125.60 was registered today .",1,watermarked,1.0,3.0
The four-year contract between the bank and Ski Sport Finland will bring the bank 's advertisements to skiers helmets and caps .,0,original,0.0,2.0
The four-year contract between the bank and Ski Sport Finland will bring the lender 's advertisements to skiers helmets and caps .,1,watermarked,0.5,2.0
5 Best Analyst Rated Stocks in Last 72hrs: $ORCL $AAPL $CBS $INO $CPXX View all ratings here: https://t.co/IRID6zd5gc,0,original,0.0,1.0
5 Best Analyst Rated Securities in Last 72hrs: $ORCL $AAPL $CBS $INO $CPXX View all ratings here: https://t.co/IRID6zd5gc,1,watermarked,1.0,1.0
